table,column,domain_id,domain_name
CustomerCategories,CustomerCategoryID,0,Customer Data Management
CustomerCategories,CustomerCategoryName,0,Customer Data Management
CustomerCategories,LastEditedBy,0,Customer Data Management
CustomerCategories,ValidFrom,0,Customer Data Management
CustomerCategories,ValidTo,0,Customer Data Management
Customers,AccountOpenedDate,1,Customer-Supplier Management
Customers,AlternateContactPersonID,1,Customer-Supplier Management
Customers,BillToCustomerID,1,Customer-Supplier Management
Customers,BuyingGroupID,1,Customer-Supplier Management
Customers,CreditLimit,1,Customer-Supplier Management
Customers,CustomerCategoryID,1,Customer-Supplier Management
Customers,CustomerID,1,Customer-Supplier Management
Customers,CustomerName,1,Customer-Supplier Management
Customers,DeliveryAddressLine1,1,Customer-Supplier Management
Customers,DeliveryAddressLine2,1,Customer-Supplier Management
Customers,DeliveryCityID,1,Customer-Supplier Management
Customers,DeliveryLocation,1,Customer-Supplier Management
Customers,DeliveryMethodID,1,Customer-Supplier Management
Customers,DeliveryPostalCode,1,Customer-Supplier Management
Customers,DeliveryRun,1,Customer-Supplier Management
Customers,FaxNumber,1,Customer-Supplier Management
Customers,IsOnCreditHold,1,Customer-Supplier Management
Customers,IsStatementSent,1,Customer-Supplier Management
Customers,LastEditedBy,1,Customer-Supplier Management
Customers,PaymentDays,1,Customer-Supplier Management
Customers,PhoneNumber,1,Customer-Supplier Management
Customers,PostalAddressLine1,1,Customer-Supplier Management
Customers,PostalAddressLine2,1,Customer-Supplier Management
Customers,PostalCityID,1,Customer-Supplier Management
Customers,PostalPostalCode,1,Customer-Supplier Management
Customers,PrimaryContactPersonID,1,Customer-Supplier Management
Customers,RunPosition,1,Customer-Supplier Management
Customers,StandardDiscountPercentage,1,Customer-Supplier Management
Customers,ValidFrom,1,Customer-Supplier Management
Customers,ValidTo,1,Customer-Supplier Management
Customers,WebsiteURL,1,Customer-Supplier Management
Suppliers,AlternateContactPersonID,1,Customer-Supplier Management
Suppliers,BankAccountBranch,1,Customer-Supplier Management
Suppliers,BankAccountCode,1,Customer-Supplier Management
Suppliers,BankAccountName,1,Customer-Supplier Management
Suppliers,BankAccountNumber,1,Customer-Supplier Management
Suppliers,BankInternationalCode,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine1,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine2,1,Customer-Supplier Management
Suppliers,DeliveryCityID,1,Customer-Supplier Management
Suppliers,DeliveryLocation,1,Customer-Supplier Management
Suppliers,DeliveryMethodID,1,Customer-Supplier Management
Suppliers,DeliveryPostalCode,1,Customer-Supplier Management
Suppliers,FaxNumber,1,Customer-Supplier Management
Suppliers,InternalComments,1,Customer-Supplier Management
Suppliers,LastEditedBy,1,Customer-Supplier Management
Suppliers,PaymentDays,1,Customer-Supplier Management
Suppliers,PhoneNumber,1,Customer-Supplier Management
Suppliers,PostalAddressLine1,1,Customer-Supplier Management
Suppliers,PostalAddressLine2,1,Customer-Supplier Management
Suppliers,PostalCityID,1,Customer-Supplier Management
Suppliers,PostalPostalCode,1,Customer-Supplier Management
Suppliers,PrimaryContactPersonID,1,Customer-Supplier Management
Suppliers,SupplierCategoryID,1,Customer-Supplier Management
Suppliers,SupplierID,1,Customer-Supplier Management
Suppliers,SupplierName,1,Customer-Supplier Management
Suppliers,SupplierReference,1,Customer-Supplier Management
Suppliers,ValidFrom,1,Customer-Supplier Management
Suppliers,ValidTo,1,Customer-Supplier Management
Suppliers,WebsiteURL,1,Customer-Supplier Management
SystemParameters,ApplicationSettings,1,Customer-Supplier Management
SystemParameters,DeliveryAddressLine1,1,Customer-Supplier Management
SystemParameters,DeliveryAddressLine2,1,Customer-Supplier Management
SystemParameters,DeliveryCityID,1,Customer-Supplier Management
SystemParameters,DeliveryLocation,1,Customer-Supplier Management
SystemParameters,DeliveryPostalCode,1,Customer-Supplier Management
SystemParameters,LastEditedBy,1,Customer-Supplier Management
SystemParameters,LastEditedWhen,1,Customer-Supplier Management
SystemParameters,PostalAddressLine1,1,Customer-Supplier Management
SystemParameters,PostalAddressLine2,1,Customer-Supplier Management
SystemParameters,PostalCityID,1,Customer-Supplier Management
SystemParameters,PostalPostalCode,1,Customer-Supplier Management
SystemParameters,SystemParameterID,1,Customer-Supplier Management
SupplierCategories,LastEditedBy,2,SupplierCategory Management
SupplierCategories,SupplierCategoryID,2,SupplierCategory Management
SupplierCategories,SupplierCategoryName,2,SupplierCategory Management
SupplierCategories,ValidFrom,2,SupplierCategory Management
SupplierCategories,ValidTo,2,SupplierCategory Management
ColdRoomTemperatures,ColdRoomSensorNumber,3,TemperatureDataManagement
ColdRoomTemperatures,ColdRoomTemperatureID,3,TemperatureDataManagement
ColdRoomTemperatures,RecordedWhen,3,TemperatureDataManagement
ColdRoomTemperatures,Temperature,3,TemperatureDataManagement
ColdRoomTemperatures,ValidFrom,3,TemperatureDataManagement
ColdRoomTemperatures,ValidTo,3,TemperatureDataManagement
DeliveryMethods,DeliveryMethodID,4,Delivery Method Management
DeliveryMethods,DeliveryMethodName,4,Delivery Method Management
DeliveryMethods,LastEditedBy,4,Delivery Method Management
DeliveryMethods,ValidFrom,4,Delivery Method Management
DeliveryMethods,ValidTo,4,Delivery Method Management
Colors,ColorID,5,Product Information Management
Colors,ColorName,5,Product Information Management
Colors,LastEditedBy,5,Product Information Management
Colors,ValidFrom,5,Product Information Management
Colors,ValidTo,5,Product Information Management
StockItems,Barcode,5,Product Information Management
StockItems,Brand,5,Product Information Management
StockItems,ColorID,5,Product Information Management
StockItems,CustomFields,5,Product Information Management
StockItems,InternalComments,5,Product Information Management
StockItems,IsChillerStock,5,Product Information Management
StockItems,LastEditedBy,5,Product Information Management
StockItems,LeadTimeDays,5,Product Information Management
StockItems,MarketingComments,5,Product Information Management
StockItems,OuterPackageID,5,Product Information Management
StockItems,Photo,5,Product Information Management
StockItems,QuantityPerOuter,5,Product Information Management
StockItems,RecommendedRetailPrice,5,Product Information Management
StockItems,SearchDetails,5,Product Information Management
StockItems,Size,5,Product Information Management
StockItems,StockItemID,5,Product Information Management
StockItems,StockItemName,5,Product Information Management
StockItems,SupplierID,5,Product Information Management
StockItems,Tags,5,Product Information Management
StockItems,TaxRate,5,Product Information Management
StockItems,TypicalWeightPerUnit,5,Product Information Management
StockItems,UnitPackageID,5,Product Information Management
StockItems,UnitPrice,5,Product Information Management
StockItems,ValidFrom,5,Product Information Management
StockItems,ValidTo,5,Product Information Management
BuyingGroups,BuyingGroupID,6,PurchaseGroup Management
BuyingGroups,BuyingGroupName,6,PurchaseGroup Management
BuyingGroups,LastEditedBy,6,PurchaseGroup Management
BuyingGroups,ValidFrom,6,PurchaseGroup Management
BuyingGroups,ValidTo,6,PurchaseGroup Management
VehicleTemperatures,ChillerSensorNumber,7,TemperatureLoggingInfrastructure
VehicleTemperatures,CompressedSensorData,7,TemperatureLoggingInfrastructure
VehicleTemperatures,FullSensorData,7,TemperatureLoggingInfrastructure
VehicleTemperatures,IsCompressed,7,TemperatureLoggingInfrastructure
VehicleTemperatures,RecordedWhen,7,TemperatureLoggingInfrastructure
VehicleTemperatures,Temperature,7,TemperatureLoggingInfrastructure
VehicleTemperatures,VehicleRegistration,7,TemperatureLoggingInfrastructure
VehicleTemperatures,VehicleTemperatureID,7,TemperatureLoggingInfrastructure
StockGroups,LastEditedBy,8,BuyingGroupInfrastructure
StockGroups,StockGroupID,8,BuyingGroupInfrastructure
StockGroups,StockGroupName,8,BuyingGroupInfrastructure
StockGroups,ValidFrom,8,BuyingGroupInfrastructure
StockGroups,ValidTo,8,BuyingGroupInfrastructure
PaymentMethods,LastEditedBy,9,User and Payment Management
PaymentMethods,PaymentMethodID,9,User and Payment Management
PaymentMethods,PaymentMethodName,9,User and Payment Management
PaymentMethods,ValidFrom,9,User and Payment Management
PaymentMethods,ValidTo,9,User and Payment Management
People,CustomFields,9,User and Payment Management
People,EmailAddress,9,User and Payment Management
People,FaxNumber,9,User and Payment Management
People,FullName,9,User and Payment Management
People,HashedPassword,9,User and Payment Management
People,IsEmployee,9,User and Payment Management
People,IsExternalLogonProvider,9,User and Payment Management
People,IsPermittedToLogon,9,User and Payment Management
People,IsSalesperson,9,User and Payment Management
People,IsSystemUser,9,User and Payment Management
People,LastEditedBy,9,User and Payment Management
People,LogonName,9,User and Payment Management
People,OtherLanguages,9,User and Payment Management
People,PersonID,9,User and Payment Management
People,PhoneNumber,9,User and Payment Management
People,Photo,9,User and Payment Management
People,PreferredName,9,User and Payment Management
People,SearchName,9,User and Payment Management
People,UserPreferences,9,User and Payment Management
People,ValidFrom,9,User and Payment Management
People,ValidTo,9,User and Payment Management
PackageTypes,LastEditedBy,10,PackageType Management
PackageTypes,PackageTypeID,10,PackageType Management
PackageTypes,PackageTypeName,10,PackageType Management
PackageTypes,ValidFrom,10,PackageType Management
PackageTypes,ValidTo,10,PackageType Management
Cities,CityID,11,City and State Provinces Management
Cities,CityName,11,City and State Provinces Management
Cities,LastEditedBy,11,City and State Provinces Management
Cities,LatestRecordedPopulation,11,City and State Provinces Management
Cities,Location,11,City and State Provinces Management
Cities,StateProvinceID,11,City and State Provinces Management
