table,column,domain_id,domain_name
customer,c_acctbal,0,Customer and Geographical Information Management
customer,c_address,0,Customer and Geographical Information Management
customer,c_comment,0,Customer and Geographical Information Management
customer,c_custkey,0,Customer and Geographical Information Management
customer,c_mktsegment,0,Customer and Geographical Information Management
customer,c_name,0,Customer and Geographical Information Management
customer,c_nationkey,0,Customer and Geographical Information Management
customer,c_phone,0,Customer and Geographical Information Management
nation,n_comment,0,Customer and Geographical Information Management
nation,n_name,0,Customer and Geographical Information Management
nation,n_nationkey,0,Customer and Geographical Information Management
nation,n_regionkey,0,Customer and Geographical Information Management
lineitem,l_comment,1,Order and Supply Chain Management
lineitem,l_commitdate,1,Order and Supply Chain Management
lineitem,l_discount,1,Order and Supply Chain Management
lineitem,l_extendedprice,1,Order and Supply Chain Management
lineitem,l_linenumber,1,Order and Supply Chain Management
lineitem,l_linestatus,1,Order and Supply Chain Management
lineitem,l_orderkey,1,Order and Supply Chain Management
lineitem,l_partkey,1,Order and Supply Chain Management
lineitem,l_quantity,1,Order and Supply Chain Management
lineitem,l_receiptdate,1,Order and Supply Chain Management
lineitem,l_returnflag,1,Order and Supply Chain Management
lineitem,l_shipdate,1,Order and Supply Chain Management
lineitem,l_shipinstruct,1,Order and Supply Chain Management
lineitem,l_shipmode,1,Order and Supply Chain Management
lineitem,l_suppkey,1,Order and Supply Chain Management
lineitem,l_tax,1,Order and Supply Chain Management
partsupp,ps_availqty,1,Order and Supply Chain Management
partsupp,ps_comment,1,Order and Supply Chain Management
partsupp,ps_partkey,1,Order and Supply Chain Management
partsupp,ps_suppkey,1,Order and Supply Chain Management
partsupp,ps_supplycost,1,Order and Supply Chain Management
supplier,s_acctbal,1,Order and Supply Chain Management
supplier,s_address,1,Order and Supply Chain Management
supplier,s_comment,1,Order and Supply Chain Management
supplier,s_name,1,Order and Supply Chain Management
supplier,s_nationkey,1,Order and Supply Chain Management
supplier,s_phone,1,Order and Supply Chain Management
supplier,s_suppkey,1,Order and Supply Chain Management
orders,o_clerk,2,Order and Inventory Management
orders,o_comment,2,Order and Inventory Management
orders,o_custkey,2,Order and Inventory Management
orders,o_orderdate,2,Order and Inventory Management
orders,o_orderkey,2,Order and Inventory Management
orders,o_orderpriority,2,Order and Inventory Management
orders,o_orderstatus,2,Order and Inventory Management
orders,o_shippriority,2,Order and Inventory Management
orders,o_totalprice,2,Order and Inventory Management
part,p_brand,2,Order and Inventory Management
part,p_comment,2,Order and Inventory Management
part,p_container,2,Order and Inventory Management
part,p_mfgr,2,Order and Inventory Management
part,p_name,2,Order and Inventory Management
part,p_partkey,2,Order and Inventory Management
part,p_retailprice,2,Order and Inventory Management
part,p_size,2,Order and Inventory Management
part,p_type,2,Order and Inventory Management
region,r_comment,2,Order and Inventory Management
region,r_name,2,Order and Inventory Management
region,r_regionkey,2,Order and Inventory Management
