table,column,domain_id,domain_name
ColdRoomTemperatures,ColdRoomSensorNumber,0,Temperature Tracking
ColdRoomTemperatures,ColdRoomTemperatureID,0,Temperature Tracking
ColdRoomTemperatures,RecordedWhen,0,Temperature Tracking
ColdRoomTemperatures,Temperature,0,Temperature Tracking
ColdRoomTemperatures,ValidFrom,0,Temperature Tracking
ColdRoomTemperatures,ValidTo,0,Temperature Tracking
VehicleTemperatures,ChillerSensorNumber,0,Temperature Tracking
VehicleTemperatures,CompressedSensorData,0,Temperature Tracking
VehicleTemperatures,FullSensorData,0,Temperature Tracking
VehicleTemperatures,IsCompressed,0,Temperature Tracking
VehicleTemperatures,RecordedWhen,0,Temperature Tracking
VehicleTemperatures,Temperature,0,Temperature Tracking
VehicleTemperatures,VehicleRegistration,0,Temperature Tracking
VehicleTemperatures,VehicleTemperatureID,0,Temperature Tracking
Customers,AccountOpenedDate,1,Customer and Supplier Management
Customers,AlternateContactPersonID,1,Customer and Supplier Management
Customers,BillToCustomerID,1,Customer and Supplier Management
Customers,BuyingGroupID,1,Customer and Supplier Management
Customers,CreditLimit,1,Customer and Supplier Management
Customers,CustomerCategoryID,1,Customer and Supplier Management
Customers,CustomerID,1,Customer and Supplier Management
Customers,CustomerName,1,Customer and Supplier Management
Customers,DeliveryAddressLine1,1,Customer and Supplier Management
Customers,DeliveryAddressLine2,1,Customer and Supplier Management
Customers,DeliveryCityID,1,Customer and Supplier Management
Customers,DeliveryLocation,1,Customer and Supplier Management
Customers,DeliveryMethodID,1,Customer and Supplier Management
Customers,DeliveryPostalCode,1,Customer and Supplier Management
Customers,DeliveryRun,1,Customer and Supplier Management
Customers,FaxNumber,1,Customer and Supplier Management
Customers,IsOnCreditHold,1,Customer and Supplier Management
Customers,IsStatementSent,1,Customer and Supplier Management
Customers,LastEditedBy,1,Customer and Supplier Management
Customers,PaymentDays,1,Customer and Supplier Management
Customers,PhoneNumber,1,Customer and Supplier Management
Customers,PostalAddressLine1,1,Customer and Supplier Management
Customers,PostalAddressLine2,1,Customer and Supplier Management
Customers,PostalCityID,1,Customer and Supplier Management
Customers,PostalPostalCode,1,Customer and Supplier Management
Customers,PrimaryContactPersonID,1,Customer and Supplier Management
Customers,RunPosition,1,Customer and Supplier Management
Customers,StandardDiscountPercentage,1,Customer and Supplier Management
Customers,ValidFrom,1,Customer and Supplier Management
Customers,ValidTo,1,Customer and Supplier Management
Customers,WebsiteURL,1,Customer and Supplier Management
Suppliers,AlternateContactPersonID,1,Customer and Supplier Management
Suppliers,BankAccountBranch,1,Customer and Supplier Management
Suppliers,BankAccountCode,1,Customer and Supplier Management
Suppliers,BankAccountName,1,Customer and Supplier Management
Suppliers,BankAccountNumber,1,Customer and Supplier Management
Suppliers,BankInternationalCode,1,Customer and Supplier Management
Suppliers,DeliveryAddressLine1,1,Customer and Supplier Management
Suppliers,DeliveryAddressLine2,1,Customer and Supplier Management
Suppliers,DeliveryCityID,1,Customer and Supplier Management
Suppliers,DeliveryLocation,1,Customer and Supplier Management
Suppliers,DeliveryMethodID,1,Customer and Supplier Management
Suppliers,DeliveryPostalCode,1,Customer and Supplier Management
Suppliers,FaxNumber,1,Customer and Supplier Management
Suppliers,InternalComments,1,Customer and Supplier Management
Suppliers,LastEditedBy,1,Customer and Supplier Management
Suppliers,PaymentDays,1,Customer and Supplier Management
Suppliers,PhoneNumber,1,Customer and Supplier Management
Suppliers,PostalAddressLine1,1,Customer and Supplier Management
Suppliers,PostalAddressLine2,1,Customer and Supplier Management
Suppliers,PostalCityID,1,Customer and Supplier Management
Suppliers,PostalPostalCode,1,Customer and Supplier Management
Suppliers,PrimaryContactPersonID,1,Customer and Supplier Management
Suppliers,SupplierCategoryID,1,Customer and Supplier Management
Suppliers,SupplierID,1,Customer and Supplier Management
Suppliers,SupplierName,1,Customer and Supplier Management
Suppliers,SupplierReference,1,Customer and Supplier Management
Suppliers,ValidFrom,1,Customer and Supplier Management
Suppliers,ValidTo,1,Customer and Supplier Management
Suppliers,WebsiteURL,1,Customer and Supplier Management
SystemParameters,ApplicationSettings,1,Customer and Supplier Management
SystemParameters,DeliveryAddressLine1,1,Customer and Supplier Management
SystemParameters,DeliveryAddressLine2,1,Customer and Supplier Management
SystemParameters,DeliveryCityID,1,Customer and Supplier Management
SystemParameters,DeliveryLocation,1,Customer and Supplier Management
