table,column,domain_id,domain_name
INVENTORY,1,0,Inventory and Product Data Management
INVENTORY,138,0,Inventory and Product Data Management
INVENTORY,9,0,Inventory and Product Data Management
inv_df,1,0,Inventory and Product Data Management
inv_df,138,0,Inventory and Product Data Management
inv_df,9,0,Inventory and Product Data Management
ORDERS,0.69,1,Order Lifecycle Management
ORDERS,1,1,Order Lifecycle Management
ORDERS,10.23,1,Order Lifecycle Management
ORDERS,10001,1,Order Lifecycle Management
ORDERS,1001,1,Order Lifecycle Management
ORDERS,102.63,1,Order Lifecycle Management
ORDERS,11001,1,Order Lifecycle Management
ORDERS,111.10,1,Order Lifecycle Management
ORDERS,123.98,1,Order Lifecycle Management
ORDERS,12411,1,Order Lifecycle Management
ORDERS,12934,1,Order Lifecycle Management
ORDERS,134.21,1,Order Lifecycle Management
ORDERS,14.08,1,Order Lifecycle Management
ORDERS,14005,1,Order Lifecycle Management
ORDERS,1490,1,Order Lifecycle Management
ORDERS,15441,1,Order Lifecycle Management
ORDERS,16984,1,Order Lifecycle Management
ORDERS,170.63,1,Order Lifecycle Management
ORDERS,184.71,1,Order Lifecycle Management
ORDERS,19356,1,Order Lifecycle Management
ORDERS,2.63,1,Order Lifecycle Management
ORDERS,20.19,1,Order Lifecycle Management
ORDERS,2001,1,Order Lifecycle Management
ORDERS,2009/01/27,1,Order Lifecycle Management
ORDERS,2009/02/07,1,Order Lifecycle Management
ORDERS,2009/03/04,1,Order Lifecycle Management
ORDERS,2009/04/30,1,Order Lifecycle Management
ORDERS,2009/05/12,1,Order Lifecycle Management
ORDERS,2009/06/08,1,Order Lifecycle Management
ORDERS,2009/07/04,1,Order Lifecycle Management
ORDERS,2009/08/16,1,Order Lifecycle Management
ORDERS,2009/09/12,1,Order Lifecycle Management
ORDERS,2009/10/24,1,Order Lifecycle Management
ORDERS,2009/11/19,1,Order Lifecycle Management
ORDERS,2009/12/16,1,Order Lifecycle Management
ORDERS,23.89,1,Order Lifecycle Management
ORDERS,244.69,1,Order Lifecycle Management
ORDERS,25.84,1,Order Lifecycle Management
ORDERS,264.88,1,Order Lifecycle Management
