table,column,domain_id,domain_name
StockGroups,LastEditedBy,0,Buying Group Management
StockGroups,StockGroupID,0,Buying Group Management
StockGroups,StockGroupName,0,Buying Group Management
StockGroups,ValidFrom,0,Buying Group Management
StockGroups,ValidTo,0,Buying Group Management
Customers,AccountOpenedDate,1,Customer-Supplier Management
Customers,AlternateContactPersonID,1,Customer-Supplier Management
Customers,BillToCustomerID,1,Customer-Supplier Management
Customers,BuyingGroupID,1,Customer-Supplier Management
Customers,CreditLimit,1,Customer-Supplier Management
Customers,CustomerCategoryID,1,Customer-Supplier Management
Customers,CustomerID,1,Customer-Supplier Management
Customers,CustomerName,1,Customer-Supplier Management
Customers,DeliveryAddressLine1,1,Customer-Supplier Management
Customers,DeliveryAddressLine2,1,Customer-Supplier Management
Customers,DeliveryCityID,1,Customer-Supplier Management
Customers,DeliveryLocation,1,Customer-Supplier Management
Customers,DeliveryMethodID,1,Customer-Supplier Management
Customers,DeliveryPostalCode,1,Customer-Supplier Management
Customers,DeliveryRun,1,Customer-Supplier Management
Customers,FaxNumber,1,Customer-Supplier Management
Customers,IsOnCreditHold,1,Customer-Supplier Management
Customers,IsStatementSent,1,Customer-Supplier Management
Customers,LastEditedBy,1,Customer-Supplier Management
Customers,PaymentDays,1,Customer-Supplier Management
Customers,PhoneNumber,1,Customer-Supplier Management
Customers,PostalAddressLine1,1,Customer-Supplier Management
Customers,PostalAddressLine2,1,Customer-Supplier Management
Customers,PostalCityID,1,Customer-Supplier Management
Customers,PostalPostalCode,1,Customer-Supplier Management
Customers,PrimaryContactPersonID,1,Customer-Supplier Management
Customers,RunPosition,1,Customer-Supplier Management
Customers,StandardDiscountPercentage,1,Customer-Supplier Management
Customers,ValidFrom,1,Customer-Supplier Management
Customers,ValidTo,1,Customer-Supplier Management
Customers,WebsiteURL,1,Customer-Supplier Management
Suppliers,AlternateContactPersonID,1,Customer-Supplier Management
Suppliers,BankAccountBranch,1,Customer-Supplier Management
Suppliers,BankAccountCode,1,Customer-Supplier Management
Suppliers,BankAccountName,1,Customer-Supplier Management
Suppliers,BankAccountNumber,1,Customer-Supplier Management
Suppliers,BankInternationalCode,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine1,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine2,1,Customer-Supplier Management
Suppliers,DeliveryCityID,1,Customer-Supplier Management
Suppliers,DeliveryLocation,1,Customer-Supplier Management
Suppliers,DeliveryMethodID,1,Customer-Supplier Management
Suppliers,DeliveryPostalCode,1,Customer-Supplier Management
Suppliers,FaxNumber,1,Customer-Supplier Management
Suppliers,InternalComments,1,Customer-Supplier Management
Suppliers,LastEditedBy,1,Customer-Supplier Management
Suppliers,PaymentDays,1,Customer-Supplier Management
Suppliers,PhoneNumber,1,Customer-Supplier Management
Suppliers,PostalAddressLine1,1,Customer-Supplier Management
Suppliers,PostalAddressLine2,1,Customer-Supplier Management
Suppliers,PostalCityID,1,Customer-Supplier Management
Suppliers,PostalPostalCode,1,Customer-Supplier Management
