table,column,domain_id,domain_name
CustomerCategories,CustomerCategoryID,0,Customer and Supplier Management
CustomerCategories,CustomerCategoryName,0,Customer and Supplier Management
CustomerCategories,LastEditedBy,0,Customer and Supplier Management
CustomerCategories,ValidFrom,0,Customer and Supplier Management
CustomerCategories,ValidTo,0,Customer and Supplier Management
Customers,AccountOpenedDate,0,Customer and Supplier Management
Customers,AlternateContactPersonID,0,Customer and Supplier Management
Customers,BillToCustomerID,0,Customer and Supplier Management
Customers,BuyingGroupID,0,Customer and Supplier Management
Customers,CreditLimit,0,Customer and Supplier Management
Customers,CustomerCategoryID,0,Customer and Supplier Management
Customers,CustomerID,0,Customer and Supplier Management
Customers,CustomerName,0,Customer and Supplier Management
Customers,DeliveryAddressLine1,0,Customer and Supplier Management
Customers,DeliveryAddressLine2,0,Customer and Supplier Management
Customers,DeliveryCityID,0,Customer and Supplier Management
Customers,DeliveryLocation,0,Customer and Supplier Management
Customers,DeliveryMethodID,0,Customer and Supplier Management
Customers,DeliveryPostalCode,0,Customer and Supplier Management
Customers,DeliveryRun,0,Customer and Supplier Management
Customers,FaxNumber,0,Customer and Supplier Management
Customers,IsOnCreditHold,0,Customer and Supplier Management
Customers,IsStatementSent,0,Customer and Supplier Management
Customers,LastEditedBy,0,Customer and Supplier Management
Customers,PaymentDays,0,Customer and Supplier Management
Customers,PhoneNumber,0,Customer and Supplier Management
Customers,PostalAddressLine1,0,Customer and Supplier Management
Customers,PostalAddressLine2,0,Customer and Supplier Management
Customers,PostalCityID,0,Customer and Supplier Management
Customers,PostalPostalCode,0,Customer and Supplier Management
Customers,PrimaryContactPersonID,0,Customer and Supplier Management
Customers,RunPosition,0,Customer and Supplier Management
Customers,StandardDiscountPercentage,0,Customer and Supplier Management
Customers,ValidFrom,0,Customer and Supplier Management
Customers,ValidTo,0,Customer and Supplier Management
Customers,WebsiteURL,0,Customer and Supplier Management
SupplierCategories,LastEditedBy,0,Customer and Supplier Management
SupplierCategories,SupplierCategoryID,0,Customer and Supplier Management
SupplierCategories,SupplierCategoryName,0,Customer and Supplier Management
SupplierCategories,ValidFrom,0,Customer and Supplier Management
SupplierCategories,ValidTo,0,Customer and Supplier Management
Suppliers,AlternateContactPersonID,0,Customer and Supplier Management
Suppliers,BankAccountBranch,0,Customer and Supplier Management
Suppliers,BankAccountCode,0,Customer and Supplier Management
Suppliers,BankAccountName,0,Customer and Supplier Management
Suppliers,BankAccountNumber,0,Customer and Supplier Management
Suppliers,BankInternationalCode,0,Customer and Supplier Management
Suppliers,DeliveryAddressLine1,0,Customer and Supplier Management
Suppliers,DeliveryAddressLine2,0,Customer and Supplier Management
Suppliers,DeliveryCityID,0,Customer and Supplier Management
Suppliers,DeliveryLocation,0,Customer and Supplier Management
Suppliers,DeliveryMethodID,0,Customer and Supplier Management
Suppliers,DeliveryPostalCode,0,Customer and Supplier Management
Suppliers,FaxNumber,0,Customer and Supplier Management
Suppliers,InternalComments,0,Customer and Supplier Management
Suppliers,LastEditedBy,0,Customer and Supplier Management
Suppliers,PaymentDays,0,Customer and Supplier Management
Suppliers,PhoneNumber,0,Customer and Supplier Management
Suppliers,PostalAddressLine1,0,Customer and Supplier Management
Suppliers,PostalAddressLine2,0,Customer and Supplier Management
Suppliers,PostalCityID,0,Customer and Supplier Management
Suppliers,PostalPostalCode,0,Customer and Supplier Management
Suppliers,PrimaryContactPersonID,0,Customer and Supplier Management
Suppliers,SupplierCategoryID,0,Customer and Supplier Management
Suppliers,SupplierID,0,Customer and Supplier Management
Suppliers,SupplierName,0,Customer and Supplier Management
Suppliers,SupplierReference,0,Customer and Supplier Management
Suppliers,ValidFrom,0,Customer and Supplier Management
