table,column,domain_id,domain_name
SpecialDeals,BuyingGroupID,0,Promotion and Inventory Management
SpecialDeals,CustomerCategoryID,0,Promotion and Inventory Management
SpecialDeals,CustomerID,0,Promotion and Inventory Management
SpecialDeals,DealDescription,0,Promotion and Inventory Management
SpecialDeals,DiscountAmount,0,Promotion and Inventory Management
SpecialDeals,DiscountPercentage,0,Promotion and Inventory Management
SpecialDeals,EndDate,0,Promotion and Inventory Management
SpecialDeals,LastEditedBy,0,Promotion and Inventory Management
SpecialDeals,LastEditedWhen,0,Promotion and Inventory Management
SpecialDeals,SpecialDealID,0,Promotion and Inventory Management
SpecialDeals,StartDate,0,Promotion and Inventory Management
SpecialDeals,StockGroupID,0,Promotion and Inventory Management
SpecialDeals,StockItemID,0,Promotion and Inventory Management
SpecialDeals,UnitPrice,0,Promotion and Inventory Management
StockItemHoldings,BinLocation,0,Promotion and Inventory Management
StockItemHoldings,LastCostPrice,0,Promotion and Inventory Management
StockItemHoldings,LastEditedBy,0,Promotion and Inventory Management
StockItemHoldings,LastEditedWhen,0,Promotion and Inventory Management
StockItemHoldings,LastStocktakeQuantity,0,Promotion and Inventory Management
StockItemHoldings,QuantityOnHand,0,Promotion and Inventory Management
StockItemHoldings,ReorderLevel,0,Promotion and Inventory Management
StockItemHoldings,StockItemID,0,Promotion and Inventory Management
StockItemHoldings,TargetStockLevel,0,Promotion and Inventory Management
StockItemStockGroups,LastEditedBy,0,Promotion and Inventory Management
StockItemStockGroups,LastEditedWhen,0,Promotion and Inventory Management
StockItemStockGroups,StockGroupID,0,Promotion and Inventory Management
StockItemStockGroups,StockItemID,0,Promotion and Inventory Management
StockItemStockGroups,StockItemStockGroupID,0,Promotion and Inventory Management
StockItemTransactions,CustomerID,0,Promotion and Inventory Management
StockItemTransactions,InvoiceID,0,Promotion and Inventory Management
StockItemTransactions,LastEditedBy,0,Promotion and Inventory Management
StockItemTransactions,LastEditedWhen,0,Promotion and Inventory Management
StockItemTransactions,PurchaseOrderID,0,Promotion and Inventory Management
StockItemTransactions,Quantity,0,Promotion and Inventory Management
StockItemTransactions,StockItemID,0,Promotion and Inventory Management
StockItemTransactions,StockItemTransactionID,0,Promotion and Inventory Management
StockItemTransactions,SupplierID,0,Promotion and Inventory Management
StockItemTransactions,TransactionOccurredWhen,0,Promotion and Inventory Management
StockItemTransactions,TransactionTypeID,0,Promotion and Inventory Management
Customers,AccountOpenedDate,1,Customer and Supplier Management
Customers,AlternateContactPersonID,1,Customer and Supplier Management
Customers,BillToCustomerID,1,Customer and Supplier Management
Customers,BuyingGroupID,1,Customer and Supplier Management
Customers,CreditLimit,1,Customer and Supplier Management
Customers,CustomerCategoryID,1,Customer and Supplier Management
Customers,CustomerID,1,Customer and Supplier Management
Customers,CustomerName,1,Customer and Supplier Management
Customers,DeliveryAddressLine1,1,Customer and Supplier Management
Customers,DeliveryAddressLine2,1,Customer and Supplier Management
Customers,DeliveryCityID,1,Customer and Supplier Management
Customers,DeliveryLocation,1,Customer and Supplier Management
Customers,DeliveryMethodID,1,Customer and Supplier Management
Customers,DeliveryPostalCode,1,Customer and Supplier Management
Customers,DeliveryRun,1,Customer and Supplier Management
Customers,FaxNumber,1,Customer and Supplier Management
Customers,IsOnCreditHold,1,Customer and Supplier Management
Customers,IsStatementSent,1,Customer and Supplier Management
Customers,LastEditedBy,1,Customer and Supplier Management
Customers,PaymentDays,1,Customer and Supplier Management
Customers,PhoneNumber,1,Customer and Supplier Management
Customers,PostalAddressLine1,1,Customer and Supplier Management
Customers,PostalAddressLine2,1,Customer and Supplier Management
Customers,PostalCityID,1,Customer and Supplier Management
Customers,PostalPostalCode,1,Customer and Supplier Management
Customers,PrimaryContactPersonID,1,Customer and Supplier Management
Customers,RunPosition,1,Customer and Supplier Management
Customers,StandardDiscountPercentage,1,Customer and Supplier Management
Customers,ValidFrom,1,Customer and Supplier Management
Customers,ValidTo,1,Customer and Supplier Management
Customers,WebsiteURL,1,Customer and Supplier Management
Suppliers,AlternateContactPersonID,1,Customer and Supplier Management
Suppliers,BankAccountBranch,1,Customer and Supplier Management
Suppliers,BankAccountCode,1,Customer and Supplier Management
Suppliers,BankAccountName,1,Customer and Supplier Management
Suppliers,BankAccountNumber,1,Customer and Supplier Management
Suppliers,BankInternationalCode,1,Customer and Supplier Management
Suppliers,DeliveryAddressLine1,1,Customer and Supplier Management
Suppliers,DeliveryAddressLine2,1,Customer and Supplier Management
Suppliers,DeliveryCityID,1,Customer and Supplier Management
Suppliers,DeliveryLocation,1,Customer and Supplier Management
Suppliers,DeliveryMethodID,1,Customer and Supplier Management
Suppliers,DeliveryPostalCode,1,Customer and Supplier Management
Suppliers,FaxNumber,1,Customer and Supplier Management
Suppliers,InternalComments,1,Customer and Supplier Management
Suppliers,LastEditedBy,1,Customer and Supplier Management
Suppliers,PaymentDays,1,Customer and Supplier Management
Suppliers,PhoneNumber,1,Customer and Supplier Management
Suppliers,PostalAddressLine1,1,Customer and Supplier Management
Suppliers,PostalAddressLine2,1,Customer and Supplier Management
Suppliers,PostalCityID,1,Customer and Supplier Management
Suppliers,PostalPostalCode,1,Customer and Supplier Management
Suppliers,PrimaryContactPersonID,1,Customer and Supplier Management
Suppliers,SupplierCategoryID,1,Customer and Supplier Management
Suppliers,SupplierID,1,Customer and Supplier Management
Suppliers,SupplierName,1,Customer and Supplier Management
Suppliers,SupplierReference,1,Customer and Supplier Management
Suppliers,ValidFrom,1,Customer and Supplier Management
Suppliers,ValidTo,1,Customer and Supplier Management
Suppliers,WebsiteURL,1,Customer and Supplier Management
SystemParameters,ApplicationSettings,1,Customer and Supplier Management
SystemParameters,DeliveryAddressLine1,1,Customer and Supplier Management
SystemParameters,DeliveryAddressLine2,1,Customer and Supplier Management
SystemParameters,DeliveryCityID,1,Customer and Supplier Management
SystemParameters,DeliveryLocation,1,Customer and Supplier Management
SystemParameters,DeliveryPostalCode,1,Customer and Supplier Management
SystemParameters,LastEditedBy,1,Customer and Supplier Management
SystemParameters,LastEditedWhen,1,Customer and Supplier Management
SystemParameters,PostalAddressLine1,1,Customer and Supplier Management
SystemParameters,PostalAddressLine2,1,Customer and Supplier Management
SystemParameters,PostalCityID,1,Customer and Supplier Management
SystemParameters,PostalPostalCode,1,Customer and Supplier Management
SystemParameters,SystemParameterID,1,Customer and Supplier Management
Cities,CityID,2,Geographical Information Management
Cities,CityName,2,Geographical Information Management
Cities,LastEditedBy,2,Geographical Information Management
Cities,LatestRecordedPopulation,2,Geographical Information Management
Cities,Location,2,Geographical Information Management
Cities,StateProvinceID,2,Geographical Information Management
Cities,ValidFrom,2,Geographical Information Management
Cities,ValidTo,2,Geographical Information Management
PackageTypes,LastEditedBy,2,Geographical Information Management
PackageTypes,PackageTypeID,2,Geographical Information Management
PackageTypes,PackageTypeName,2,Geographical Information Management
PackageTypes,ValidFrom,2,Geographical Information Management
PackageTypes,ValidTo,2,Geographical Information Management
StateProvinces,Border,2,Geographical Information Management
StateProvinces,CountryID,2,Geographical Information Management
StateProvinces,LastEditedBy,2,Geographical Information Management
StateProvinces,LatestRecordedPopulation,2,Geographical Information Management
StateProvinces,SalesTerritory,2,Geographical Information Management
StateProvinces,StateProvinceCode,2,Geographical Information Management
StateProvinces,StateProvinceID,2,Geographical Information Management
StateProvinces,StateProvinceName,2,Geographical Information Management
StateProvinces,ValidFrom,2,Geographical Information Management
StateProvinces,ValidTo,2,Geographical Information Management
StockGroups,LastEditedBy,2,Geographical Information Management
StockGroups,StockGroupID,2,Geographical Information Management
StockGroups,StockGroupName,2,Geographical Information Management
StockGroups,ValidFrom,2,Geographical Information Management
StockGroups,ValidTo,2,Geographical Information Management
TransactionTypes,LastEditedBy,2,Geographical Information Management
TransactionTypes,TransactionTypeID,2,Geographical Information Management
TransactionTypes,TransactionTypeName,2,Geographical Information Management
TransactionTypes,ValidFrom,2,Geographical Information Management
TransactionTypes,ValidTo,2,Geographical Information Management
Invoices,AccountsPersonID,3,Order and Customer Management
Invoices,BillToCustomerID,3,Order and Customer Management
Invoices,Comments,3,Order and Customer Management
Invoices,ConfirmedDeliveryTime,3,Order and Customer Management
Invoices,ConfirmedReceivedBy,3,Order and Customer Management
Invoices,ContactPersonID,3,Order and Customer Management
Invoices,CreditNoteReason,3,Order and Customer Management
Invoices,CustomerID,3,Order and Customer Management
Invoices,CustomerPurchaseOrderNumber,3,Order and Customer Management
Invoices,DeliveryInstructions,3,Order and Customer Management
Invoices,DeliveryMethodID,3,Order and Customer Management
Invoices,DeliveryRun,3,Order and Customer Management
Invoices,InternalComments,3,Order and Customer Management
Invoices,InvoiceDate,3,Order and Customer Management
Invoices,InvoiceID,3,Order and Customer Management
Invoices,IsCreditNote,3,Order and Customer Management
Invoices,LastEditedBy,3,Order and Customer Management
Invoices,LastEditedWhen,3,Order and Customer Management
Invoices,OrderID,3,Order and Customer Management
Invoices,PackedByPersonID,3,Order and Customer Management
Invoices,ReturnedDeliveryData,3,Order and Customer Management
Invoices,RunPosition,3,Order and Customer Management
Invoices,SalespersonPersonID,3,Order and Customer Management
Invoices,TotalChillerItems,3,Order and Customer Management
Invoices,TotalDryItems,3,Order and Customer Management
Orders,BackorderOrderID,3,Order and Customer Management
Orders,Comments,3,Order and Customer Management
Orders,ContactPersonID,3,Order and Customer Management
Orders,CustomerID,3,Order and Customer Management
Orders,CustomerPurchaseOrderNumber,3,Order and Customer Management
Orders,DeliveryInstructions,3,Order and Customer Management
Orders,ExpectedDeliveryDate,3,Order and Customer Management
Orders,InternalComments,3,Order and Customer Management
Orders,IsUndersupplyBackordered,3,Order and Customer Management
Orders,LastEditedBy,3,Order and Customer Management
Orders,LastEditedWhen,3,Order and Customer Management
Orders,OrderDate,3,Order and Customer Management
Orders,OrderID,3,Order and Customer Management
Orders,PickedByPersonID,3,Order and Customer Management
Orders,PickingCompletedWhen,3,Order and Customer Management
Orders,SalespersonPersonID,3,Order and Customer Management
PurchaseOrders,Comments,3,Order and Customer Management
PurchaseOrders,ContactPersonID,3,Order and Customer Management
PurchaseOrders,DeliveryMethodID,3,Order and Customer Management
PurchaseOrders,ExpectedDeliveryDate,3,Order and Customer Management
PurchaseOrders,InternalComments,3,Order and Customer Management
PurchaseOrders,IsOrderFinalized,3,Order and Customer Management
PurchaseOrders,LastEditedBy,3,Order and Customer Management
PurchaseOrders,LastEditedWhen,3,Order and Customer Management
PurchaseOrders,OrderDate,3,Order and Customer Management
PurchaseOrders,PurchaseOrderID,3,Order and Customer Management
PurchaseOrders,SupplierID,3,Order and Customer Management
PurchaseOrders,SupplierReference,3,Order and Customer Management
CustomerTransactions,AmountExcludingTax,4,Transaction and Payment Management
CustomerTransactions,CustomerID,4,Transaction and Payment Management
CustomerTransactions,CustomerTransactionID,4,Transaction and Payment Management
CustomerTransactions,FinalizationDate,4,Transaction and Payment Management
CustomerTransactions,InvoiceID,4,Transaction and Payment Management
CustomerTransactions,IsFinalized,4,Transaction and Payment Management
CustomerTransactions,LastEditedBy,4,Transaction and Payment Management
CustomerTransactions,LastEditedWhen,4,Transaction and Payment Management
CustomerTransactions,OutstandingBalance,4,Transaction and Payment Management
CustomerTransactions,PaymentMethodID,4,Transaction and Payment Management
CustomerTransactions,TaxAmount,4,Transaction and Payment Management
CustomerTransactions,TransactionAmount,4,Transaction and Payment Management
CustomerTransactions,TransactionDate,4,Transaction and Payment Management
CustomerTransactions,TransactionTypeID,4,Transaction and Payment Management
SupplierTransactions,AmountExcludingTax,4,Transaction and Payment Management
SupplierTransactions,FinalizationDate,4,Transaction and Payment Management
